md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,,image_path
db88650aad0641ca4353f14650d90f22,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif20.jpg
d4bc1c91b2d568108d77e93011564a6c,2,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif10.jpg
f67c5d66436fcf3f656cb2ab5bd026df,2,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma19.jpg
d9491d49e41af0734b1bfe6e4cde4ade,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma23.jpg
1e4917eb8252158b3e1de9ab8a4110ff,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif12.jpg
e276cd90d46ab882c257483591cc659f,-1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma55.jpg
937958a33a48e5f49058b3f598dfaf30,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma59.jpg
d4862d1b866e2c536dde339f60de4f0d,5,4,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma72.jpg
aad76025ff2ae079b4d8c881496c3372,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma5.jpg
c44a2756525afdfd56566f0dd9a37551,-1,-1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma-in-situ/melanoma-in-situ3.jpg
ecc71c47ea7467dd1dfb3ba6ad63ce1f,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-nodulaire/melanome-nodulaire3.jpg
ddc2dbe2b62e2bb78ce1b4305110b67f,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma33.jpg
cc21b8b35c671d672d568d98d0434f08,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma14.jpg
361528caed6ebd18a0a558726a3999c0,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm9.jpg
d84e0c83920384e79354019fd467e6b1,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma-in-situ/melanoma-in-situ1.jpg
b8837a0285f7c4288c772a079c64fb84,-1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma8.jpg
95c004cc4ef4eff26861698463f19262,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma28.jpg
686586ef815913c5cd197bcdb3718b5e,-1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma37.jpg
c2741f8b0ec47a8b6c24ad34bc03621b,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma13.jpg
b7492f6251c4b495085d9517724ff953,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma30.jpg
59987085d01b140ce512082866095ddd,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif5.jpg
7d6ae096a58cc9a689e28ab2fc06a75f,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/amelanotic_nodular_melanoma/amelanotic_nodular_melanoma2.jpg
1cc5a0ffcaf2f370cd65f10eeeb7fddd,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma34.jpg
25e4eae439e80e56c8228d9c4cf03ce0,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma13.jpg
617f9ddb778028f305520a92ac052c68,6,6,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/r/recurrent_memalona/recurrent_memalona5.jpg
59c60187f6e65c32cbbadbdfc8b8df1d,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm5.jpg
0a07b5a38573468dbd4d503d6f1e800b,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma17.jpg
2dbf863f60d92fcb6bd2cb08ab04abba,1,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm4.jpg
125842e1870ae0f3b77a57f228da33fc,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma26.jpg
bb6ae8c9458a9760ef0be6d2fb6f2bd9,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma7.jpg
f0758a39abe4ef22f174aa6e68689459,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma63.jpg
3d9906a74daa3f200a177ee57fcf8310,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif4.jpg
7eb72f83e8c15e7f1c4d3facd0abfa8f,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-achromique/melanome-achromique3.jpg
b75d1a302ae3ec412297ae45ff14bc02,-1,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma40.jpg
24b359bb354232f22414960892020819,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma6.jpg
0d8457afebb67905127da37baece43d8,5,4,melanoma,malignant melanoma,malignant,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma34.jpg
6c01e05cf7c76a641b92bb4b7383d27b,3,4,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma27.jpg
af9962796753508481866c02851f21b9,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma18.jpg
a933cf003cc523204544c8820bc5c73e,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma19.jpg
2e3a440729e7c6dc0543b21895324b18,1,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm8.jpg
43e565b277ea2460eada9e871505a203,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma32.jpg
85bfb7325d93bac71fcbc08ae0a9ba23,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma5.jpg
658446bde66c64e374d317e40fb40f91,6,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma32.jpg
5a18fc5a172112cbb0636b16d76078c5,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma46.jpg
3bb47651dab6157dbca1fb1585de91f2,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma48.jpg
bfb6b1bace873ed26a0f69d6bfde27ba,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-achromique/melanome-achromique2.jpg
d3a72ac99209301ae7910103ac5e0d6d,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma44.jpg
acf9046d1fb65c2020996133795f9b76,4,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma7.jpg
cb0bd4370fb0154d4d13e6495ef746d8,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma37.jpg
c8f2e70de27ec0f45e7cd3774e86f076,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma57.jpg
ea19152434347b623f2e98c92ebd7938,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma35.jpg
e61194e04e5e450a4d3d40de07d9f2ed,5,-1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma28.jpg
2fdb31f6c3f6fc50b96f6607510cc263,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma1.jpg
6ed5abe85b1aeaf3c3246e1c6fd375a6,-1,-1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm2.jpg
dc015fe727ae7edab1c022a7ba0cf1bd,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma71.jpg
38c5bd7619923f1297d3b49cebd1bd85,3,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif1.jpg
4874ae4360510673a0cbe6310a4acce0,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif15.jpg
32ea52fa6dde393c5affeb0107d15e8c,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma12.jpg
ee93be8080b3d5f5535f4e4273033bb1,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma9.jpg
8cbf01e080ba75fbf6716769acc0f36c,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma24.jpg
7041e0d82e0d554237bd1e6dc886a81f,5,4,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif9.jpg
9b82bbff48d88f3bea9d30cfd96606dc,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma42.jpg
3ac17ec80430bdeb06a2134912d21d42,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma51.jpg
69425e7f864b9775266eca2c328fe766,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm14.jpg
f1979b9bf4e026d9204bf15e85984c47,4,4,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acral_melanoma/acral_melanoma1.jpg
b22e94f7e5cde4d33adf24245ea5faf2,6,6,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/r/recurrent_memalona/recurrent_memalona4.jpg
9071aa339d3fe202cd0fd9a9ae1de1e7,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/acro_lentiginous_melanoma/acro_lentiginous_melanoma23.jpg
a177a5fc4b0e7033c39fb4f2503279ab,6,6,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma1.jpg
079c3dd9e4b48d119bcdcfc024558128,3,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma47.jpg
93b062b6dfa77f4c6e763612557adee5,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma-in-situ/melanoma-in-situ2.jpg
62d9ec3242500622172da0af41cef076,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma16.jpg
8aa0c0210a09a713036cc34e4a77511c,3,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-superficiel-extensif/melanome-superficiel-extensif16.jpg
cef2dd1c93103711aed6687a619e0230,2,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma36.jpg
3edf305f280a7b9753a141631b8f3ad9,5,4,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma58.jpg
3b36608c5ee59c5c9d86d64fb5309007,4,4,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma42.jpg
e734481a48634d1df0a307ec8bbb5c35,2,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma49.jpg
1ef72998789229d4659d564ba15e7432,5,6,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/r/recurrent_memalona/recurrent_memalona1.jpg
392eb33bdb10edb95f740abbcc378a6f,1,1,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm12.jpg
6744db78a0f5c8b6a5ce65df24cb7473,3,3,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma61.jpg
68528c33db3fc238d183b5d2c14d6f75,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4244
80af44814ea5730ac2e9ba49971ed054,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4307
051e5c8ce730d6a81961ca551c9fdb2a,5,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4276
8ad1a12672261156e2dd3ac462215d76,4,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4315
6f7e7323fc3b1d98c4e3bfe5273f6b92,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4260
8a891f4bfb77344d6ae4d236cb9ac4e5,2,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4321
06aa37c1fb2ae9dadf126143b98a1640,5,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4290
4ff1ea06e98ef27ae93b27fbfa384a75,4,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4257
f7c6e5f7929dd5ca2b066698fd2e83ba,2,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4268
7c015dcdbe6e3f3c2911a64342c135c6,4,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4251
13aa2de8804ae601cd45c1c4cac9bc6f,4,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4266
339d21e178104dd6280e1ac6d354a695,4,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4289
4ab4fa98f5acf7ec42886917128df401,6,6,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4311
8b1aac66f2434dc37c84ba01f2c08605,4,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4275
b30468853e0ad984dfbf53fceee5942f,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4270
c0a31afecc839c5fccf8c15ca9cee431,6,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4280
72bcd875e7a573b4139883059e69328d,-1,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4264
084d223d5918ec2ddae37f2f8061e23c,5,6,melanoma,malignant melanoma,malignant,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=4294
e315766377e07b3a78c789f1ef6cf529,5,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4310
b4df499e2397da0425aecca6849c55f0,-1,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4267
70766ed2b71ab0e8c5b387e172213eee,5,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4277
8e4316c8cc5208eac7a1405d66cb401e,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4313
3b24865e842419e4efc3fb909c633077,6,6,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4284
aea33f41d93dbd5aa59131a57c001714,3,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4317
eab91c11e20398a89c454717dc5eaa94,5,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4293
8972c76e23d9f6d7c301532573961b99,4,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4258
74bc180ce4619e21a8a8d425c4e86765,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4306
6af0a95515b388eac5fa547ca8f8e931,2,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4263
9aaef41b9332298c3e98b4ee33e39fb5,6,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4274
d10dfbefc8303b80b1d7e8b661506da0,2,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4252
5492bcfe87eb32401225a4ababbdad52,5,6,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4285
1d8fcc49e4dda6868fcf76916fc14405,5,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4302
37de8e0406609884c1140bf660798d40,5,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4287
ecd97fd36f39e9fd52f09f50c3dc59b5,2,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4308
bd70e00d188e7ef98bf9e7edaaff752e,3,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4303
ddb15beb69fc4276b74a948a00eed2c8,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4278
de2fe2ef59eae8ce0633efc84d0baef3,3,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4271
0393b043e435e566657cf7d61879026c,5,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4301
2e9a44d7373e97c682c937249b38d622,3,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4240
8761091f0e6c7609bfc61713a34dd872,-1,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4319
889a8ed4164c01992b4981e78597a29a,5,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4291
a646b94f0637b904e4becca57a2dc26f,2,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4249
b02895e0d729c9bcecaed2ee070cada9,4,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4309
e668f37499adaead040d7d893e778cc7,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4247
a37ed02cd54e4b530341f7587d4e444a,5,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4286
938528c2ba772fc83832aeca85171cf2,1,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4250
442efb92b5f59923668f0d2e6316b9cb,4,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4261
b3bc16cf6e0ce8cc7ee9a78ad45d0617,2,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4259
1d78d91cb196cb45b40c615cbf7a94ff,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4316
0e9e79e3884112fdccf813ffebd698ea,3,-1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4288
6c83bef6f525b8734ecdbd9dd5f0e822,3,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4318
c6a917a5d74ab6def73579084f791251,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4296
fd1fa18a3033459631670d50b9b5bfc9,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4248
29a86d89608e63ccfc57b1e40c827ead,4,3,melanoma,malignant melanoma,malignant,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=4314
943a5ffcd4da3122732edad290533470,2,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4283
9aced25f0da2ff491cf0da3fee0a8f3c,2,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4297
47636cb8d1cea91cc2363e837a0a5954,-1,-1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4279
fbd64d85fa7bfed3ba061ca05ff90f69,1,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4241
c1b162ecbd537349c8df036a7f7627dc,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4273
74c640f21d94d59eec3ac37cebaedd2d,4,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4305
ecdcd89dda8fa5b30706532fb49f315c,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4254
f31a5c7d32b7b4479739bff76a23e8e4,2,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4272
e28cbb701b1b2ff727c3c7aba01fe6ff,1,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4282
1d56b7d688b6b276893107a6bdb93bba,5,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4320
2311fe11163e4e84336c53eefb5e24d7,4,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4292
b9ddf5dbd6257c786e13658934c56ac6,3,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4262
ae40c3cfca9899067d0e75465586cf97,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4269
3f014488acf61087ab152f8dc5fac8b3,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4265
26ad865bcdc627dfa0dc2e419252a0ed,2,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4312
96e320998184af49bfc791c8f1b0e174,3,4,melanoma,malignant melanoma,malignant,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=4300
70758a12b61186edea167fbcf51c7598,2,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4281
60f79f88cbb999246aea835979d1c1db,2,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4242
30559e9ff81800fcc4e2819d89988b88,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4246
65f7b7df48effe3ad7238404ca5318ce,4,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4295
e894e98ec3b149d53b202e1cef0fa9ad,1,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4239
4695bfda5557fa0aaae6e81d4492e0a5,3,2,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4298
ff5fbdbf0d3221c3ba5628b50fc0aa41,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4243
b3d94ddf1388ed3894ad18ea3fefc880,5,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4256
80602e43414e592443aee9e67fcca5c7,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4299
db6590971625b0e98971f449b4ed6ee7,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4253
9ee17127331be5b1c1f2bdea846ee60f,2,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4245
30b3bb79b3d16b45ec095a91cd9c32ee,4,4,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4255
fb89d4fa5b5c3696f327d14ee041942c,3,3,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4304
